participant,response,valid_categories,category,irt
593,swan,Birds,Birds,7
593,seal,Arctic/Far North Animals,Arctic/Far North Animals,5
593,sealion,"Arctic/Far North Animals,Fish,North American",Arctic/Far North Animals,3
593,manatee,Jungle Animals,Jungle Animals,9
593,alligator,"Jungle Animals,Reptiles/Amphibians",Jungle Animals,8
593,crocodile,"Jungle Animals,Reptiles/Amphibians",Jungle Animals,3
593,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,2
593,zebra,Non-Jungle Animals,Non-Jungle Animals,3
593,gazelle,Non-Jungle Animals,Non-Jungle Animals,3
594,mouse,"Pets,Rodent Like",Pets,6
594,elephant,Non-Jungle Animals,Non-Jungle Animals,8
594,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
594,frog,"Pets,Reptiles/Amphibians",Pets,3
594,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
594,hamster,"Pets,Rodent Like",Pets,4
594,gerbil,"Pets,Rodent Like",Pets,6
594,fish,"Fish,Pets",Pets,2
594,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,3
594,lizard,"Pets,Reptiles/Amphibians",Pets,3
594,squirrel,"North American,Rodent Like",Rodent Like,8
594,peacock,Birds,Birds,4
594,raccoon,"North American,Rodent Like",Rodent Like,4
594,possum,"Australian Animals,North American",North American,7
594,bird,"Birds,Pets",Pets,6
594,lion,"Non-Jungle Animals,Felines",Felines,7
594,tiger,"Non-Jungle Animals,Felines",Felines,4
594,bear,North American,North American,3
594,deer,North American,North American,6
594,rabbit,"North American,Pets,Rodent Like",North American,4
594,monkey,"Jungle Animals,Primates",Primates,7
594,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,5
594,zebra,Non-Jungle Animals,Non-Jungle Animals,17
594,chipmunk,"North American,Rodent Like",North American,15
594,otter,Rodent Like,Rodent Like,22
594,seal,Arctic/Far North Animals,Arctic/Far North Animals,3
594,octopus,Fish,Fish,11
594,walrus,Arctic/Far North Animals,Arctic/Far North Animals,7
595,dog,"Canines,Pets",Pets,2
595,cat,"Felines,Pets",Pets,2
595,elephant,Non-Jungle Animals,Non-Jungle Animals,3
595,ant,Insects,Insects,1
595,gerbil,"Pets,Rodent Like",Pets,3
595,rabbit,"North American,Pets,Rodent Like",Pets,2
595,pig,Farm Animals,Farm Animals,3
595,cow,Farm Animals,Farm Animals,1
595,chicken,"Birds,Farm Animals",Farm Animals,2
595,flamingo,"Non-Jungle Animals,Birds",Birds,2
595,penguin,"Arctic/Far North Animals,Birds",Birds,3
595,bird,"Birds,Pets",Birds,4
595,squirrel,"North American,Rodent Like",North American,3
595,bear,North American,North American,1
595,lion,"Non-Jungle Animals,Felines",Felines,2
595,tiger,"Non-Jungle Animals,Felines",Felines,1
595,ostrich,"Non-Jungle Animals,Birds",Non-Jungle Animals,4
595,chipmunk,"North American,Rodent Like",North American,5
595,bat,Rodent Like,Rodent Like,3
595,snail,"Pets,Reptiles/Amphibians",Pets,2
595,mouse,"Pets,Rodent Like",Pets,3
595,rat,"Pets,Rodent Like",Pets,1
595,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,3
595,grasshopper,Insects,Insects,4
595,anteater,"Non-Jungle Animals,Rodent Like",Rodent Like,4
595,hog,Farm Animals,Farm Animals,2
595,rhinoceros,Non-Jungle Animals,Non-Jungle Animals,7
595,giraffe,Non-Jungle Animals,Non-Jungle Animals,3
595,camel,"Non-Jungle Animals,Beasts of Burden",Non-Jungle Animals,1
595,donkey,"Beasts of Burden,Farm Animals",Beasts of Burden,3
595,horse,"Beasts of Burden,Farm Animals",Beasts of Burden,1
595,pigeon,Birds,Birds,4
595,cougar,"Felines,North American",Felines,5
595,leopard,"Jungle Animals,Felines",Felines,2
595,zebra,Non-Jungle Animals,Non-Jungle Animals,2
595,seal,Arctic/Far North Animals,Arctic/Far North Animals,5
595,whale,Fish,Fish,2
595,dolphin,Fish,Fish,2
595,cricket,Insects,Insects,7
595,beetle,Insects,Insects,5
595,junebug,Insects,Insects,2
595,fox,"Arctic/Far North Animals,Canines,North American",North American,7
595,goldfinch,Birds,Birds,8
595,bee,Insects,Insects,3
595,mosquito,Insects,Insects,5
595,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,5
595,chameleon,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,7
595,butterfly,Insects,Insects,7
595,moth,Insects,Insects,2
595,wasp,Insects,Insects,5
596,dolphin,Fish,Fish,6
596,cat,"Felines,Pets",Pets,2
596,dog,"Canines,Pets",Pets,1
596,lion,"Non-Jungle Animals,Felines",Felines,6
596,tiger,"Non-Jungle Animals,Felines",Felines,1
596,bear,North American,North American,1
596,giraffe,Non-Jungle Animals,Non-Jungle Animals,5
596,elephant,Non-Jungle Animals,Non-Jungle Animals,2
596,zebra,Non-Jungle Animals,Non-Jungle Animals,5
596,fish,"Fish,Pets",Fish,3
596,whale,Fish,Fish,2
596,starfish,Fish,Fish,4
596,turtle,"Fish,Pets,Reptiles/Amphibians",Fish,3
596,octopus,Fish,Fish,11
596,seahorse,Fish,Fish,5
596,bat,Rodent Like,Rodent Like,3
596,bird,"Birds,Pets",Pets,2
596,bee,Insects,Insects,1
596,hamster,"Pets,Rodent Like",Pets,7
596,gerbil,"Pets,Rodent Like",Pets,5
596,seagull,Birds,Birds,9
596,mouse,"Pets,Rodent Like",Pets,11
596,rat,"Pets,Rodent Like",Pets,3
596,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,5
596,worm,Insects,Insects,7
596,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,1
596,squirrel,"North American,Rodent Like",Rodent Like,12
596,chipmunk,"North American,Rodent Like",Rodent Like,11
596,horse,"Beasts of Burden,Farm Animals",Beasts of Burden,33
596,camel,"Non-Jungle Animals,Beasts of Burden",Beasts of Burden,15
597,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
597,zebra,Non-Jungle Animals,Non-Jungle Animals,2
597,salamander,Reptiles/Amphibians,Reptiles/Amphibians,3
597,pig,Farm Animals,Farm Animals,1
597,cow,Farm Animals,Farm Animals,2
597,rooster,"Birds,Farm Animals",Farm Animals,2
597,hen,"Birds,Farm Animals",Farm Animals,1
597,duck,"Birds,Farm Animals",Farm Animals,1
597,bird,"Birds,Pets",Pets,3
597,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,4
597,giraffe,Non-Jungle Animals,Non-Jungle Animals,3
597,monkey,"Jungle Animals,Primates",Primates,2
597,gorilla,"Jungle Animals,Primates",Primates,2
597,fly,Insects,Insects,10
597,dog,"Canines,Pets",Pets,11
597,cat,"Felines,Pets",Pets,1
597,parakeet,"Birds,Pets",Pets,7
597,frog,"Pets,Reptiles/Amphibians",Pets,6
597,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,10
597,bobcat,"Felines,North American",Felines,7
597,cheetah,"Non-Jungle Animals,Felines",Felines,2
597,rhino,Non-Jungle Animals,Non-Jungle Animals,1
597,panther,"Jungle Animals,Felines,North American",Felines,7
597,hyena,"Non-Jungle Animals,Canines",Non-Jungle Animals,7
597,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,8
597,rabbit,"North American,Pets,Rodent Like",Pets,3
597,moth,Insects,Insects,16
597,butterfly,Insects,Insects,5
597,human,Primates,Primates,5
597,dolphin,Fish,Fish,18
597,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,3
597,grizzly,North American,North American,2
597,mountainbear,North American,North American,3
597,owl,Birds,Birds,7
597,orangutan,"Jungle Animals,Primates",Primates,16
598,dog,"Canines,Pets",Pets,4
598,cat,"Felines,Pets",Pets,1
598,bear,North American,North American,2
598,lion,"Non-Jungle Animals,Felines",Felines,2
598,tiger,"Non-Jungle Animals,Felines",Felines,3
598,rabbit,"North American,Pets,Rodent Like",North American,3
598,fox,"Arctic/Far North Animals,Canines,North American",North American,1
598,deer,North American,North American,1
598,flamingo,"Non-Jungle Animals,Birds",Birds,3
598,emu,"Australian Animals,Birds",Birds,0
598,bird,"Birds,Pets",Birds,2
598,parrot,"Birds,Pets",Birds,2
598,hamster,"Pets,Rodent Like",Pets,2
598,gerbil,"Pets,Rodent Like",Pets,3
598,parakeet,"Birds,Pets",Pets,1
598,lizard,"Pets,Reptiles/Amphibians",Pets,2
598,frog,"Pets,Reptiles/Amphibians",Pets,3
598,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,1
598,shark,Fish,Fish,2
598,dolphin,Fish,Fish,3
598,goldfish,"Fish,Pets",Fish,4
598,fish,"Fish,Pets",Fish,4
598,leopard,"Jungle Animals,Felines",Felines,7
598,cheetah,"Non-Jungle Animals,Felines",Felines,3
598,zebra,Non-Jungle Animals,Non-Jungle Animals,2
598,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,5
598,elephant,Non-Jungle Animals,Non-Jungle Animals,2
598,gorilla,"Jungle Animals,Primates",Primates,1
598,turtle,"Fish,Pets,Reptiles/Amphibians",Reptiles/Amphibians,6
598,snail,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,2
598,spider,Insects,Insects,12
598,crocodile,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,5
598,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,5
598,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,2
598,giraffe,Non-Jungle Animals,Non-Jungle Animals,12
598,squirrel,"North American,Rodent Like",North American,20
598,chimpanzee,"Jungle Animals,Primates",Primates,22
598,tarantula,Insects,Insects,6
598,seal,Arctic/Far North Animals,Arctic/Far North Animals,14
598,walrus,Arctic/Far North Animals,Arctic/Far North Animals,8
677,dog,"Canines,Pets",Pets,3
677,cat,"Felines,Pets",Pets,2
677,rabbit,"North American,Pets,Rodent Like",Pets,3
677,mouse,"Pets,Rodent Like",Pets,4
677,bird,"Birds,Pets",Pets,8
677,giraffe,Non-Jungle Animals,Non-Jungle Animals,7
677,elephant,Non-Jungle Animals,Non-Jungle Animals,4
677,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,4
677,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,2
677,bear,North American,North American,2
677,pig,Farm Animals,Farm Animals,8
677,cow,Farm Animals,Farm Animals,3
677,horse,"Beasts of Burden,Farm Animals",Farm Animals,6
677,sheep,Farm Animals,Farm Animals,4
677,llama,"Beasts of Burden,Farm Animals",Farm Animals,4
677,possum,"Australian Animals,North American",North American,8
677,skunk,"North American,Rodent Like",North American,4
677,deer,North American,North American,14
677,monkey,"Jungle Animals,Primates",Primates,6
677,parrot,"Birds,Pets",Pets,5
677,bull,"Farm Animals,Felines",Farm Animals,38
677,squirrel,"North American,Rodent Like",North American,74
678,dog,"Canines,Pets",Pets,4
678,cat,"Felines,Pets",Pets,1
678,cow,Farm Animals,Farm Animals,1
678,bird,"Birds,Pets",Pets,2
678,ant,Insects,Insects,4
678,pig,Farm Animals,Farm Animals,6
678,crow,Birds,Birds,4
678,bluejay,Birds,Birds,8
678,cardinal,Birds,Birds,9
678,bear,North American,North American,6
678,blackbear,North American,North American,5
678,brownbear,North American,North American,3
678,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,4
678,antlion,Insects,Insects,6
678,fish,"Fish,Pets",Fish,5
678,bluegill,Fish,Fish,8
678,turtle,"Fish,Pets,Reptiles/Amphibians",Fish,5
678,frog,"Pets,Reptiles/Amphibians",Pets,2
678,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,6
678,zebra,Non-Jungle Animals,Non-Jungle Animals,25
678,horse,"Beasts of Burden,Farm Animals",Beasts of Burden,4
678,donkey,"Beasts of Burden,Farm Animals",Beasts of Burden,6
678,spider,Insects,Insects,7
678,duckbill,Birds,Birds,20
678,salmon,Fish,Fish,13
678,hamster,"Pets,Rodent Like",Pets,14
679,dog,"Canines,Pets",Pets,3
679,cat,"Felines,Pets",Pets,1
679,bear,North American,North American,2
679,rat,"Pets,Rodent Like",Pets,6
679,monkey,"Jungle Animals,Primates",Primates,3
679,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,8
679,elephant,Non-Jungle Animals,Non-Jungle Animals,3
679,cow,Farm Animals,Farm Animals,29
679,mule,"Beasts of Burden,Farm Animals",Farm Animals,3
679,horse,"Beasts of Burden,Farm Animals",Farm Animals,6
679,rabbit,"North American,Pets,Rodent Like",North American,3
679,kangaroo,Australian Animals,Australian Animals,4
679,chimpanzee,"Jungle Animals,Primates",Primates,9
679,gorilla,"Jungle Animals,Primates",Primates,6
679,rhino,Non-Jungle Animals,Non-Jungle Animals,12
679,deer,North American,North American,10
679,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,5
679,baboon,"Jungle Animals,Primates",Primates,25
679,pig,Farm Animals,Farm Animals,3
679,sheep,Farm Animals,Farm Animals,3
679,goat,"Farm Animals,North American",Farm Animals,3
679,buffalo,"Non-Jungle Animals,North American",North American,10
679,bull,"Farm Animals,Felines",Farm Animals,42
680,cat,"Felines,Pets",Pets,3
680,dog,"Canines,Pets",Pets,2
680,fish,"Fish,Pets",Pets,3
680,cow,Farm Animals,Farm Animals,4
680,pig,Farm Animals,Farm Animals,2
680,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
680,bear,North American,North American,2
680,lamb,Farm Animals,Farm Animals,5
680,chicken,"Birds,Farm Animals",Farm Animals,10
680,frog,"Pets,Reptiles/Amphibians",Pets,4
680,cheetah,"Non-Jungle Animals,Felines",Felines,2
680,jaguar,"Jungle Animals,Felines",Felines,7
680,platypus,"Australian Animals,Rodent Like",Australian Animals,4
680,kangaroo,Australian Animals,Australian Animals,8
680,wallaby,Australian Animals,Australian Animals,5
680,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,11
680,deer,North American,North American,17
680,moose,North American,North American,4
680,duck,"Birds,Farm Animals",Birds,2
680,wolf,"Arctic/Far North Animals,Canines,North American",North American,5
680,fox,"Arctic/Far North Animals,Canines,North American",North American,3
680,quail,Birds,Birds,9
680,finch,Birds,Birds,3
680,bacterium,NA,Fish,5
680,whale,Fish,Fish,13
680,octopus,Fish,Fish,9
680,coral,Fish,Fish,9
680,lion,"Non-Jungle Animals,Felines",Felines,10
680,tiger,"Non-Jungle Animals,Felines",Felines,2
680,liger,"Non-Jungle Animals,Felines",Felines,24
681,dog,"Canines,Pets",Pets,2
681,cat,"Felines,Pets",Pets,1
681,bird,"Birds,Pets",Pets,1
681,elephant,Non-Jungle Animals,Non-Jungle Animals,2
681,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
681,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
681,pig,Farm Animals,Farm Animals,3
681,guineapig,"Pets,Rodent Like",Pets,2
681,chick,Birds,Birds,2
681,cub,North American,North American,2
681,bear,North American,North American,1
681,dolphin,Fish,Fish,6
681,kangaroo,Australian Animals,Australian Animals,3
681,owl,Birds,Birds,2
681,robin,Birds,Birds,3
681,sparrow,Birds,Birds,2
681,falcon,"Birds,North American",Birds,2
681,eagle,"Birds,North American",Birds,2
681,pigeon,Birds,Birds,3
681,dove,Birds,Birds,1
681,duck,"Birds,Farm Animals",Birds,2
681,penguin,"Arctic/Far North Animals,Birds",Birds,1
681,emu,"Australian Animals,Birds",Birds,3
681,ostrich,"Non-Jungle Animals,Birds",Birds,1
681,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
681,wolf,"Arctic/Far North Animals,Canines,North American",North American,7
681,cougar,"Felines,North American",North American,3
681,panther,"Jungle Animals,Felines,North American",North American,2
681,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Reptiles/Amphibians,2
681,boaconstrictor,Reptiles/Amphibians,Reptiles/Amphibians,5
681,gecko,"Non-Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,1
681,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,3
681,spider,Insects,Insects,4
681,ant,Insects,Insects,2
681,rabbit,"North American,Pets,Rodent Like",Pets,4
681,hare,"North American,Pets",Pets,3
681,toad,"Pets,Reptiles/Amphibians",Pets,4
681,frog,"Pets,Reptiles/Amphibians",Pets,2
681,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,6
681,fish,"Fish,Pets",Fish,2
681,clownfish,Fish,Fish,3
681,whale,Fish,Fish,1
681,walrus,Arctic/Far North Animals,Arctic/Far North Animals,4
681,dodo,Birds,Birds,2
681,koala,Australian Animals,Australian Animals,4
681,wallaby,Australian Animals,Australian Animals,2
681,rooster,"Birds,Farm Animals",Birds,9
681,chicken,"Birds,Farm Animals",Birds,2
681,turkey,"Birds,Farm Animals,North American",Birds,3
681,platypus,"Australian Animals,Rodent Like",Australian Animals,15
681,porpoise,Fish,Fish,8
681,goose,"Birds,Farm Animals",Birds,9
681,moose,North American,North American,2
681,deer,North American,North American,2
681,doe,North American,North American,2
681,buck,North American,North American,2
682,dog,"Canines,Pets",Pets,3
682,cat,"Felines,Pets",Pets,1
682,mouse,"Pets,Rodent Like",Pets,1
682,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
682,zebra,Non-Jungle Animals,Non-Jungle Animals,1
682,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
682,antelope,Non-Jungle Animals,Non-Jungle Animals,2
682,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,5
682,bear,North American,North American,1
682,meerkat,Non-Jungle Animals,Non-Jungle Animals,5
682,baboon,"Jungle Animals,Primates",Primates,5
682,gorilla,"Jungle Animals,Primates",Primates,2
682,parrot,"Birds,Pets",Birds,20
682,parakeet,"Birds,Pets",Birds,3
682,dove,Birds,Birds,6
682,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,5
682,rabbit,"North American,Pets,Rodent Like",Pets,2
682,mongoose,"Non-Jungle Animals,Rodent Like",Rodent Like,3
682,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,4
682,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,3
682,insect,Insects,Insects,16
682,squirrel,"North American,Rodent Like",Rodent Like,11
682,chipmunk,"North American,Rodent Like",Rodent Like,3
682,groundhog,"North American,Rodent Like,Rodent Like",Rodent Like,11
682,shark,Fish,Fish,9
682,whale,Fish,Fish,2
682,fish,"Fish,Pets",Fish,2
682,coral,Fish,Fish,6
682,horse,"Beasts of Burden,Farm Animals",Farm Animals,7
682,moose,North American,North American,4
682,deer,North American,North American,1
682,elk,North American,North American,4
682,reindeer,Arctic/Far North Animals,Arctic/Far North Animals,1
682,spider,Insects,Insects,18
683,dog,"Canines,Pets",Pets,2
683,cat,"Felines,Pets",Pets,1
683,elephant,Non-Jungle Animals,Non-Jungle Animals,4
683,capybara,"Jungle Animals,Rodent Like",Jungle Animals,2
683,aardvark,Non-Jungle Animals,Non-Jungle Animals,4
683,crocodile,"Jungle Animals,Reptiles/Amphibians",Jungle Animals,5
683,alligator,"Jungle Animals,Reptiles/Amphibians",Jungle Animals,3
683,rhinoceros,Non-Jungle Animals,Non-Jungle Animals,4
683,platypus,"Australian Animals,Rodent Like",Rodent Like,4
683,duck,"Birds,Farm Animals",Birds,2
683,goose,"Birds,Farm Animals",Birds,2
683,squirrel,"North American,Rodent Like",Rodent Like,4
683,peacock,Birds,Birds,2
683,macaw,"Birds,Pets",Birds,3
683,spidermonkey,Primates,Primates,8
683,monkey,"Jungle Animals,Primates",Primates,4
683,gorilla,"Jungle Animals,Primates",Primates,3
683,unicorn,NA,Farm Animals,5
683,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
683,cow,Farm Animals,Farm Animals,2
683,chicken,"Birds,Farm Animals",Farm Animals,3
683,salamander,Reptiles/Amphibians,Reptiles/Amphibians,8
683,whale,Fish,Fish,1
683,dolphin,Fish,Fish,3
683,komododragon,"Non-Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,7
683,robin,Birds,Birds,11
683,grizzly,North American,North American,8
683,blackbear,North American,North American,2
683,brownbear,North American,North American,4
